Movie Name,Year of Release,Watch Time,Movie Rating,Metascore of movie,Gross,Votes,Description,Ids,TMDB_Id,TMDB_Genre,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,SciFi,TV,Thriller,War,Western,Bad Words
Dirty Harry,1971,102,7.7,87.0,35.9,"1,63,225","When a man calling himself ""the Scorpio Killer"" menaces San Francisco, tough-as-nails Police Inspector ""Dirty"" Harry Callahan is assigned to track down the crazed psychopath.","(984, [28, 80, 53])",984.0,"[28, 80, 53]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
When Harry Met Sally...,1989,95,7.7,76.0,92.82,"2,30,346","Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.","(639, [35, 10749, 18])",639.0,"[35, 10749, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9
Flipped,2010,90,7.7,45.0,1.75,"94,218",Two eighth-graders start to have feelings for each other despite being total opposites.,"(43949, [10749, 18])",43949.0,"[10749, 18]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
Glengarry Glen Ross,1992,100,7.7,82.0,10.73,"1,11,613",An examination of the machinations behind the scenes at a real estate office.,"(9504, [80, 18, 9648])",9504.0,"[80, 18, 9648]",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,166
The Magnificent Seven,1960,128,7.7,74.0,4.91,"99,132",Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,"(333484, [12, 28, 37])",333484.0,"[12, 28, 37]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
The French Connection,1971,104,7.7,94.0,15.63,"1,29,016","A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal.","(1051, [28, 80, 53])",1051.0,"[28, 80, 53]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42
Being John Malkovich,1999,113,7.7,90.0,22.86,"3,45,794",A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,"(492, [35, 18, 14])",492.0,"[35, 18, 14]",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,40
Ray,2004,152,7.7,73.0,75.33,"1,53,269","The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.","(1677, [18, 10402])",1677.0,"[18, 10402]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,57
This Is England,2006,101,7.7,86.0,0.33,"1,25,743","A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.","(11798, [18, 80])",11798.0,"[18, 80]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,324
Goldfinger,1964,110,7.7,87.0,51.08,"1,96,952","While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.","(658, [12, 28, 53])",658.0,"[12, 28, 53]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
Ordinary People,1980,124,7.7,86.0,54.8,"54,849","The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father and the guilt-ridden younger son.","(16619, [18])",16619.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
Der Name der Rose,1986,130,7.7,54.0,7.15,"1,12,550",An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.,"(776669, [99, 10770])",776669.0,"[99, 10770]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Evil Dead II,1987,84,7.7,72.0,5.92,"1,75,393",The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.,"(765, [27, 35, 14])",765.0,"[27, 35, 14]",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13
Adaptation.,2002,115,7.7,83.0,22.25,"1,98,206",A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.,"(2757, [35, 80, 18])",2757.0,"[35, 80, 18]",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58
Kung fu,2004,99,7.7,78.0,17.11,"1,45,849","In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.","(1001074, [18])",1001074.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
Happiness,1998,134,7.7,81.0,2.81,"72,600","The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts which society as a whole might find disturbing in a desperate search for human connection.","(10683, [35, 18])",10683.0,"[35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34
Clerks,1994,92,7.7,70.0,3.15,"2,28,218","A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.","(2292, [35])",2292.0,[35],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
Star Trek II: The Wrath of Khan,1982,113,7.7,68.0,78.91,"1,26,179","With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.","(154, [28, 12, 878, 53])",154.0,"[28, 12, 878, 53]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8
Malcolm X,1992,202,7.7,73.0,48.17,"98,857","Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam and his eventual assassination.","(1883, [18, 36])",1883.0,"[18, 36]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21
Wait Until Dark,1967,108,7.7,81.0,17.55,"32,432",A recently blinded woman is terrorized by a trio of thugs while they search for a heroin-stuffed doll they believe is in her apartment.,"(11206, [53])",11206.0,[53],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
The Verdict,1982,129,7.7,77.0,54,"43,615","An outcast, alcoholic Boston lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.","(24226, [18])",24226.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Roma,2018,135,7.7,96.0,,"1,64,825",A year in the life of a middle-class family's maid in Mexico City in the early 1970s.,"(426426, [18])",426426.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35
Kaze tachinu,2013,126,7.7,83.0,5.21,"91,714","A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.","(149870, [18, 16, 10752, 10749])",149870.0,"[18, 16, 10752, 10749]",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
Billy Elliot,2000,110,7.7,74.0,22,"1,39,205",A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,"(71, [18, 35, 10402])",71.0,"[18, 35, 10402]",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,66
Paprika,2006,90,7.7,81.0,0.88,"89,070","When a machine that allows therapists to enter their patients' dreams is stolen, all hell breaks loose. Only a young female therapist, Paprika, can stop it.","(50270, [18])",50270.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonnie and Clyde,1967,111,7.7,86.0,,"1,17,290","Bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.","(475, [80, 18])",475.0,"[80, 18]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
Lola rennt,1998,81,7.7,77.0,7.27,"2,03,153","After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks.","(104, [28, 18, 53])",104.0,"[28, 18, 53]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21
La grande bellezza,2013,141,7.7,86.0,2.85,"94,723","Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.","(179144, [18])",179144.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23
Miller's Crossing,1990,115,7.7,66.0,5.08,"1,38,907","Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.","(379, [18, 53, 80])",379.0,"[18, 53, 80]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24
The Longest Day,1962,178,7.7,75.0,39.1,"57,799","The events of D-Day, told on a grand scale from both the Allied and German points of view.","(9289, [10752, 28, 18])",9289.0,"[10752, 28, 18]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10
The Dirty Dozen,1967,150,7.7,73.0,45.3,"76,680","During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers.","(1654, [28, 12, 10752])",1654.0,"[28, 12, 10752]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
Belle de jour,1967,100,7.7,7.827272727272727,0.03,"46,947",A frigid young housewife decides to spend her midweek afternoons as a prostitute.,"(649, [18, 10749])",649.0,"[18, 10749]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
"South Park: Bigger, Longer & Uncut",1999,81,7.7,73.0,52.04,"2,10,750","When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.","(9473, [16, 35])",9473.0,"[16, 35]",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
Badlands,1973,94,7.7,93.0,,"75,961","An impressionable teenage girl from a dead-end town, and her older greaser boyfriend, embark on a killing spree in the South Dakota Badlands.","(3133, [80, 18, 53, 10749])",3133.0,"[80, 18, 53, 10749]",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,9
Finding Neverland,2004,106,7.7,67.0,51.68,"2,09,543",The story of Sir J.M. Barrie's friendship with a family who inspired him to create Peter Pan.,"(866, [18])",866.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
La planète sauvage,1973,72,7.7,73.0,0.19,"34,683","On a faraway planet where blue giants rule, oppressed humanoids rebel against their machine-like leaders.","(16306, [16, 878])",16306.0,"[16, 878]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66
Madeo,2009,129,7.7,79.0,0.55,"68,369",A mother desperately searches for the killer who framed her son for a girl's horrific murder.,"(822845, [10402])",822845.0,[10402],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71
Kubo and the Two Strings,2016,101,7.7,84.0,48.02,"1,34,870",A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,"(313297, [16, 12, 10751])",313297.0,"[16, 12, 10751]",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zulu,1964,138,7.7,77.0,,"41,266",Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.,"(14433, [28, 18, 36, 10752])",14433.0,"[28, 18, 36, 10752]",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,23
The Quiet Man,1952,129,7.7,85.0,10.55,"40,776","A retired American boxer returns to the village of his birth in 1920s Ireland, where he falls for a spirited redhead whose brother is contemptuous of their union.","(3109, [10749, 35, 18])",3109.0,"[10749, 35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
The Last Emperor,1987,163,7.7,76.0,43.98,"1,07,977","Bernardo Bertolucci's Oscar-winning dramatisation of the life story of China's last emperor, Pu Yi.","(746, [18, 36])",746.0,"[18, 36]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Beasts of No Nation,2015,137,7.7,79.0,0.08,"84,576","A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.","(283587, [18, 10752])",283587.0,"[18, 10752]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56
Me and Earl and the Dying Girl,2015,105,7.7,74.0,6.74,"1,35,367","High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer.","(308369, [18, 35])",308369.0,"[18, 35]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58
Fantasia,1940,124,7.7,96.0,76.41,"1,00,586","A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred.","(756, [16, 10751])",756.0,"[16, 10751]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Abre los ojos,1997,119,7.7,7.9263157894736835,0.37,"71,612","A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.","(1902, [18, 53, 878])",1902.0,"[18, 53, 878]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3
Hamlet,1996,242,7.7,7.8999999999999995,4.41,"39,146","Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.","(10549, [18])",10549.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
Short Cuts,1993,188,7.7,81.0,6.11,"46,382",The day-to-day lives of several suburban Los Angeles residents.,"(695, [35, 18])",695.0,"[35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99
Zwartboek,2006,145,7.7,71.0,4.4,"78,822","In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.","(9075, [18, 53, 10752])",9075.0,"[18, 53, 10752]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,50
The African Queen,1951,105,7.7,91.0,0.54,"81,934","In WWI East Africa, a gin-swilling Canadian riverboat captain is persuaded by a strait-laced English missionary to undertake a trip up a treacherous river and use his boat to attack a German gunship.","(488, [10749, 12])",488.0,"[10749, 12]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Perfetti sconosciuti,2016,96,7.7,7.9222222222222225,,"68,671","Seven long-time friends meet for dinner. They decide to share their text messages, emails and phone calls. Secrets are unveiled. Harmony trembles.","(381341, [35, 18])",381341.0,"[35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
Kurenai no buta,1992,94,7.7,83.0,,"95,476","In 1930s Italy, a veteran World War I pilot is cursed to look like an anthropomorphic pig.","(11621, [10751, 35, 16, 12])",11621.0,"[10751, 35, 16, 12]",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
À bout de souffle,1960,90,7.7,8.011111111111111,0.34,"85,255","A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy.","(269, [18, 80])",269.0,"[18, 80]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Ajeossi,2010,119,7.7,7.923809523809524,0.01,"72,490",A quiet pawnshop keeper with a violent past takes on a drug-and-organ trafficking ring in hope of saving the child who is his only friend.,"(51608, [28, 53, 80])",51608.0,"[28, 53, 80]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124
Spoorloos,1988,107,7.7,8.059999999999999,,"41,351","Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor.","(8740, [53, 9648])",8740.0,"[53, 9648]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1
Down by Law,1986,107,7.7,75.0,1.44,"53,716","Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.","(1554, [80, 18, 35])",1554.0,"[80, 18, 35]",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68
Nebraska,2013,115,7.7,86.0,17.65,"1,20,726","An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million-dollar Mega Sweepstakes Marketing prize.","(129670, [18, 12])",129670.0,"[18, 12]",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26
The Magdalene Sisters,2002,114,7.7,83.0,4.89,"27,922",Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.,"(8094, [18, 36])",8094.0,"[18, 36]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19
Invasion of the Body Snatchers,1956,80,7.7,92.0,,"52,615",A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,"(11850, [27, 878])",11850.0,"[27, 878]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
Jules et Jim,1962,105,7.7,97.0,,"43,269",Decades of a love triangle concerning two friends and an impulsive woman.,"(1628, [18, 10749])",1628.0,"[18, 10749]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
Waking Life,2001,99,7.7,84.0,2.89,"65,826",A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.,"(9081, [16, 18, 14])",9081.0,"[16, 18, 14]",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13
Omoide no Marnie,2014,103,7.7,72.0,0.77,"44,442","Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie.","(242828, [16, 18, 10751])",242828.0,"[16, 18, 10751]",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33
Lat sau san taam,1992,128,7.7,7.833333333333333,,"52,501",A tough-as-nails cop teams up with an undercover agent to shut down a sinister mobster and his crew.,"(11782, [28, 53, 80])",11782.0,"[28, 53, 80]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
Hedwig and the Angry Inch,2001,95,7.7,85.0,3.03,"36,707",A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,"(13403, [35, 10402, 18])",13403.0,"[35, 10402, 18]",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21
Cape Fear,1962,106,7.7,76.0,,"30,574",A lawyer's family is stalked by a man he once helped put in jail.,"(1598, [53])",1598.0,[53],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
La double vie de Véronique,1991,98,7.7,86.0,2,"51,202","Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected.","(1600, [18, 9648, 14])",1600.0,"[18, 9648, 14]",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
Night on Earth,1991,129,7.7,68.0,2.02,"63,486",An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,"(339, [35, 18])",339.0,"[35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125
Chun gwong cha sit,1997,96,7.7,70.0,0.19,"32,154",A couple take a trip to Argentina but both men find their lives drifting apart in opposite directions.,"(18329, [18, 10749])",18329.0,"[18, 10749]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
